date,F,T,n,atm_iv,fwd_flag,a_0,b_0,rho_0,m_0,sigma_0,rmse_0,a_1e-07,b_1e-07,rho_1e-07,m_1e-07,sigma_1e-07,rmse_1e-07,a_1e-06,b_1e-06,rho_1e-06,m_1e-06,sigma_1e-06,rmse_1e-06,a_1e-05,b_1e-05,rho_1e-05,m_1e-05,sigma_1e-05,rmse_1e-05,a_0.0001,b_0.0001,rho_0.0001,m_0.0001,sigma_0.0001,rmse_0.0001,a_0.001,b_0.001,rho_0.001,m_0.001,sigma_0.001,rmse_0.001,a_0.01,b_0.01,rho_0.01,m_0.01,sigma_0.01,rmse_0.01
2026-02-18,7198.657576958879,0.8301369863013699,179,0.16108097530888252,False,-0.035973395152524394,0.15178100810983539,-0.2057611872504255,0.15421317375361457,0.3196292001289838,0.0034213198504245506,-0.009876024819389559,0.11793603696000665,-0.38215956298395437,0.11425994979828144,0.19900938634723775,0.002646166651672827,-0.004349395073988099,0.10854660825967308,-0.4690955349114353,0.09880250220111948,0.1721362807482649,0.002599554995446454,-0.008905092358953644,0.11676946613737854,-0.39609920353119815,0.1095032665253994,0.19506834113921537,0.00259246937825672,-0.0010113066613152565,0.10339889430056715,-0.5298836393801964,0.08590577105067283,0.15553642285337876,0.0026622383525857457,0.0037888797922947743,0.09612585727358317,-0.6092030134621542,0.07176497997147224,0.1247775539770524,0.0030233332229941162,0.004713771464376078,0.09486313031794474,-0.615409928122831,0.07135211557378984,0.11603909680820185,0.003109073667756841
2026-02-19,7186.621464020702,0.8273972602739726,179,0.16538468305545578,False,-0.012553892263364303,0.1232416565444756,-0.34648248419489464,0.12297525991568181,0.21035538863881093,0.0027613082767245735,-0.009925272579053582,0.11916753815070016,-0.3823197804162081,0.11458978945191087,0.19885366366762125,0.002670400633814774,-0.004348480602175856,0.10970448154333497,-0.4691993147384526,0.09905730755367725,0.17200965679275668,0.0025984357248432094,-0.0087757597943531,0.1173297069620209,-0.39958776768534754,0.11116617569376251,0.1932540127615224,0.002636283715287701,-0.0011240424767698372,0.10420860413508345,-0.5275062436950719,0.0890932246976086,0.15528812440016285,0.0026790182521083386,0.0037195157745601917,0.09707465475753094,-0.6101307652355171,0.07324247163728244,0.12499026456929231,0.003062915402870739,0.004709953713714974,0.0959890585284125,-0.6156280386996599,0.0715773186350626,0.11607118396672661,0.0032249004732584313
2026-02-20,7247.549595207411,0.8246575342465754,179,0.15930073081072055,False,-0.012748541948000264,0.1227146203147517,-0.3451701766062445,0.1170845753623923,0.2103362148663084,0.002784291929524462,-0.010150779741268946,0.11842402100346873,-0.3811700962923023,0.10973934127365441,0.1988064669427131,0.0027199593793591067,-0.004583711686512173,0.10906800201406465,-0.46785648918494627,0.09391012420400527,0.17180536695154186,0.0026897039393403654,-0.008956961537983392,0.11643830635855124,-0.39845264786657963,0.10651737376551333,0.19317285087187538,0.002698678373024935,-0.0015788011769445598,0.10368586044240531,-0.5206384206870305,0.08664826624070857,0.15491512974048205,0.002771005874461787,0.003291278674402922,0.09553569704850982,-0.6099614801504638,0.07300072498654159,0.12465156672525325,0.003070016045607746,0.004529290140672732,0.0940788400337828,-0.6157090398214404,0.07143782604728134,0.1159022833504299,0.003291427398528374
2026-02-23,7179.509669255474,0.8164383561643835,179,0.16907306112854126,False,-0.01208210624976624,0.12239093001103875,-0.3464437907423954,0.12310294400518167,0.21030078615633016,0.002750453459966612,-0.009448303533800361,0.11797794877435984,-0.3822921700119065,0.11605746943878134,0.1987386417468157,0.002677882094975329,-0.0039377084693872,0.10871627549379885,-0.4685505500918155,0.1003617937038271,0.17184295268460703,0.0026191821423627516,-0.008470379087290382,0.11646422684345317,-0.39551483802040577,0.11324047170002816,0.19382875580527598,0.0026463570700258595,-0.0009708912420644715,0.10408714307843368,-0.517397648878076,0.0909941825280906,0.15543267172893657,0.0026541741440346558,0.003804111823663777,0.09653716429977742,-0.6097011699243412,0.07475613178266412,0.1255295899823937,0.0029997922069695897,0.004673599469181551,0.095948399891984,-0.615826610352171,0.07181258636213586,0.11612903558321146,0.0031659354352351655
2026-02-24,7231.881931701382,0.8136986301369863,179,0.16495855205524634,False,-0.012325361700426257,0.12222264152480836,-0.345088113469792,0.11633280592432145,0.21035656322619248,0.002779072194014302,-0.009730526516060411,0.11797019129228496,-0.38082151826647237,0.10901696947740348,0.19871286611508876,0.0026973809435600444,-0.004891147423093143,0.1097204379289839,-0.45817898916312816,0.09479465091934558,0.17585488397361662,0.0026334918792785683,-0.008733064650286854,0.11630877231071794,-0.39410375424829486,0.10673758237246732,0.19378057746205765,0.002674329172247099,-0.0014735137146478013,0.1038096302585956,-0.5112486531306248,0.08773678842141068,0.1554920778900706,0.00266522247851767,0.0034667232473930814,0.09499844220143697,-0.6089790748591905,0.07417351409903489,0.12524963345275242,0.002959947652252902,0.004572625153857414,0.0939781493107739,-0.6157666891845138,0.07171175086880102,0.11605982678173707,0.003016995166678649
2026-02-25,7253.895449280257,0.810958904109589,179,0.16332295185837525,False,-0.013156269842813248,0.12284379302662966,-0.3451639893815489,0.11626854253016536,0.21020847430025807,0.002912137284065602,-0.010547120715998925,0.11857134992301865,-0.38088572721722463,0.10894943847561465,0.1985756924743115,0.002822288860577658,-0.005685559300601659,0.11029602948133467,-0.45822083278815856,0.09471653014067975,0.17573230577559995,0.002738749121218927,-0.010644061465334037,0.11877498697428539,-0.39653994221752303,0.10206742856618117,0.20311920432059388,0.002745828670492289,-0.002301714706326575,0.1052299925826207,-0.5087564983978424,0.08452914124605265,0.15687458352910585,0.0027248857469233515,0.00288582341463547,0.09551593662416064,-0.6085321436218377,0.07292753364208654,0.12476771453549568,0.003046103700704151,0.004339722995262683,0.09350591668898076,-0.6158973252503639,0.07145363989903575,0.11581066092207942,0.0033708281947623887
2026-02-26,7188.861879930909,0.8082191780821918,179,0.16390272288808128,False,-0.012878850735854442,0.12378475645647757,-0.34531031202388385,0.116556313316746,0.21016822879919217,0.0027375859476979516,-0.010247915321490981,0.11947947560972601,-0.3810118588002117,0.10921850179010106,0.1985449367790376,0.002642261802940505,-0.005344750075404647,0.11114028172875337,-0.45830697757919747,0.0949421078247857,0.17571346611024755,0.0025500088639077503,-0.011288694994482377,0.1201722166668529,-0.3883370280588759,0.10715752608076617,0.20821946743450329,0.002651590122234795,-0.0022610315804720083,0.10595706820828896,-0.5084372270028987,0.08681864174841197,0.1588164182716189,0.002586414754586487,0.0030183972662500796,0.09667488466682825,-0.608158978579472,0.07330013715475596,0.1253154229146258,0.0028980540710269267,0.004295787531144912,0.09497924955106066,-0.6160985967925965,0.07151863312926306,0.11579324955897682,0.003052497106383624
2026-02-27,7137.570584826976,0.8054794520547945,179,0.16785835658914752,False,-0.012139663223782876,0.12258178329529967,-0.3583716465141936,0.12231850928930389,0.20720864514874682,0.002717575275669088,-0.010355290904009272,0.1197065562999288,-0.38278760834724995,0.11718603078088166,0.19916988090822507,0.0026583159855317097,-0.00544246785797712,0.11146004281426711,-0.45963595521621686,0.10278354256790553,0.1763966909846426,0.0026003585370777387,-0.010736402669534779,0.12016934868701672,-0.38356911035974867,0.11637968359552828,0.2025300935952744,0.0026734667845490006,-0.0022305747920742967,0.10661178123603399,-0.5095312916298653,0.09250615871121504,0.15934460028171615,0.002655456441477408,0.00323219515621619,0.09803737244734886,-0.6083843260710254,0.07505741799954298,0.12596138621113803,0.003111012707518312,0.004364187018403226,0.09697937338355045,-0.6163396703933988,0.07186575901680176,0.11592769571405417,0.0033624838979204206
2026-03-02,7176.857630317717,0.7972602739726027,179,0.17027683694348314,False,-0.022914661797842913,0.14027101505281606,-0.25107889875611655,0.14275969790684823,0.252049351635534,0.00311419959499667,-0.021743517233047453,0.13866130097038687,-0.25992403767171995,0.1404244963216329,0.24723701654446062,0.0030738037772040164,-0.005689321788874752,0.11227789135349232,-0.4596570443512432,0.10267734378490315,0.17625655590047426,0.0026984944865344317,-0.011052238188323545,0.12204417372165588,-0.37809332754772496,0.11437471213134646,0.2019752494924248,0.0026845633728870273,-0.002508669955464972,0.10783709174592106,-0.5049222587384956,0.09221755880810183,0.1592427774087409,0.0026311514279955496,0.0031041254016781006,0.09852078311349766,-0.608303370429036,0.07550426513700552,0.12603879983805527,0.0029982850852823717,0.004341729777724045,0.09743139771462035,-0.6164830574186501,0.07200345133573474,0.1159511133317339,0.003186549935654528
2026-03-03,7247.839307387174,0.7945205479452054,179,0.16140334714865195,False,-0.010452110393167208,0.12240910754558249,-0.34990194918064454,0.1087717657727431,0.19478091821808177,0.002580976363360479,-0.008915672441586833,0.11976645639402242,-0.36900710452383617,0.10579923318395178,0.18697577344299454,0.0025361662193933076,-0.003193943904519356,0.10983793914230608,-0.45808607864418976,0.09005598438890573,0.15807669907810548,0.0024770901728325798,-0.009422558399060971,0.12012295054818789,-0.36648465859928636,0.10768780115945199,0.18975228932968524,0.0025832069111190585,-0.002464996580051153,0.10739592490090925,-0.4895980386888575,0.08632955566822406,0.15770959638666188,0.0026806925633337205,0.0029496785543474094,0.09646904344455451,-0.6054493339001282,0.07381822307912864,0.12557565089392214,0.0033553059073971893,0.00422281336217442,0.09491236813229659,-0.6162073043290255,0.0717267406852903,0.11582417266137686,0.0032379594671221273
2026-03-04,7169.6969611530285,0.7917808219178082,179,0.16464583116453338,False,-0.011136094620168886,0.12192040950353873,-0.35240532194863156,0.11876778414164921,0.19612932660290208,0.002727529858307319,-0.009536828444627617,0.11890729049911955,-0.3864019222711463,0.11074864165864416,0.1918493193395654,0.002662877774146118,-0.0038959741100936173,0.10969513659690217,-0.45979972714003486,0.09899901095464633,0.15994207312546938,0.0025686420756773397,-0.00983668515689513,0.11950888063832174,-0.37799774503621414,0.11295780870372664,0.19198048100921045,0.0026677941063745006,-0.0028126642622121763,0.10783129461459216,-0.4906386287947412,0.09104870590652452,0.15794440307224392,0.002657887393530414,0.0028470608576782286,0.09759258182415109,-0.6051936519252413,0.07433785965885989,0.12554702469249993,0.003112735020158058,0.004165852669849928,0.09587479457920961,-0.6163547417810245,0.07181147917326317,0.11577733195105495,0.0032768279149518833
2026-03-05,7157.76629721169,0.7890410958904109,179,0.17033691434284265,False,-0.010914750524016938,0.12346987962846404,-0.3526059699817605,0.11918616811280076,0.19594725459866308,0.00273770530526943,-0.009333837525081441,0.12047281276686399,-0.3865929631955697,0.1112046618324632,0.19165593935279965,0.0027345948497205013,-0.003576741044006796,0.11109009243640797,-0.45993494615761193,0.09936198117331227,0.1598254159814389,0.0026462433675533757,-0.009421894644606476,0.1207835677886846,-0.3701611749069988,0.11691206685966574,0.18860972024210843,0.0026993437881377303,-0.002672115312529772,0.10901829343696347,-0.4866473179444012,0.09494727333506461,0.15731822031930962,0.002743659145862285,0.003050472924604952,0.09902289174321596,-0.604608694182166,0.07552679960959559,0.12583493619749614,0.0032958469928351507,0.004232454000238076,0.0977333774039506,-0.6164515125836681,0.07208955749637976,0.11587368393542465,0.003397481996339435
2026-03-06,7114.367835472744,0.7863013698630137,179,0.17834269086636503,False,-0.010498531596127228,0.12913380876352754,-0.3362615286852625,0.13320061221270507,0.18959394422240458,0.0026984988195517764,-0.011300697743336419,0.1306460443970281,-0.3281803983780508,0.13405940795939003,0.19338020699391467,0.002726952660080828,-0.002538029962945036,0.11528632688850142,-0.4516840668926867,0.11204562885350149,0.15174786319191405,0.0023827469503868858,-0.008703029439321486,0.12587682729415897,-0.36760945301856784,0.1259788877092559,0.18350587460322795,0.0025870287248254496,-0.0020842531689222793,0.11407277320883345,-0.4858099553913563,0.10266564058353785,0.1562686066625982,0.0025463699850468502,0.0038000427851472836,0.10468004579181724,-0.6050897164463284,0.07882892890272339,0.12688658284975787,0.0032275451955042635,0.0046344383602442765,0.10455041426931584,-0.616793054630672,0.07304462716086041,0.11641732272585403,0.0037523010013200474
2026-03-09,7177.695831372801,0.7780821917808219,179,0.17329099015519445,False,-0.010545482521696738,0.12441581292095631,-0.33403119657609753,0.1241540001302144,0.19006515938863575,0.002906602870328275,-0.011296826628764184,0.12558756644942592,-0.32606508509030424,0.125772807253609,0.1938724076057765,0.002936539872432715,-0.006883909551506274,0.11797960019434518,-0.38747454235874973,0.11397966610771129,0.17318623107923503,0.002776244541122701,-0.008788351138149101,0.12098982097147454,-0.36544461723971483,0.11811006720866368,0.1834883921614259,0.002841570513059029,-0.002516131308797199,0.1093404352603574,-0.47563716290925484,0.09931564178557016,0.15430376085290165,0.002851401831570968,0.003266670436216106,0.09866210278106673,-0.6039227840591895,0.0784010078561187,0.12598565980375706,0.003470329879473626,0.004497064942004504,0.09814146740616846,-0.6164651219292284,0.07290681389283382,0.11632283436248612,0.00353224631163398
2026-03-10,7161.747148156145,0.7753424657534247,179,0.17477377848074768,False,-0.014456317467737251,0.1478220597241249,-0.14312369464655522,0.14766013764578545,0.18526142866097248,0.006858417400136848,-0.013669832319033954,0.14637331792332336,-0.15168465605343218,0.1453443441420369,0.1821350347966579,0.006845769554657796,-0.007890472723720439,0.13490498725880412,-0.22271819321998976,0.1293916097840118,0.15809227511570811,0.006784213381442689,-0.007222692149823552,0.13214299404601076,-0.2569101734263691,0.12186860947728145,0.15997440493957027,0.0068277267467101044,-0.0012144786469232382,0.11616886084962812,-0.42633709787697727,0.09195819900808273,0.14635464350492566,0.007612783456918207,0.0040385244880192465,0.1015278488910853,-0.594052666791182,0.07583133687585636,0.12524762204922127,0.009328243595579275,0.004771425307724673,0.10029903720594341,-0.6154250814972637,0.07288679351649581,0.11651296516610798,0.009497548696252692
2026-03-11,7172.341564730856,0.7726027397260274,179,0.16954307214200334,False,-0.021029068828391985,0.1402733275061413,-0.2130445747130602,0.14968335091283239,0.23856364920021547,0.0030449416689368497,-0.018744017385976676,0.13460601770267056,-0.26614097088085725,0.13690584340694695,0.23660170627936306,0.003008747793426541,-0.005727505952553811,0.1153012704764418,-0.3893824476180349,0.11175672223503186,0.16915591334791805,0.002613179110832337,-0.009111004335727951,0.12252834138366679,-0.3147506728465971,0.12639043727638918,0.18026515658162337,0.0027207035139623333,-0.0020087596169699887,0.11001739935709344,-0.4360106614120031,0.10037615776709627,0.14799240295678723,0.0027132628460570527,0.0036765739097970995,0.09778611402642212,-0.5932455719029728,0.07610991774888984,0.1247188185380958,0.0035261232850115607,0.004707611287688718,0.0963141259675435,-0.6151160854323278,0.07281453444872538,0.11649425740515468,0.0036341488047467187
2026-03-12,6998.076168011011,0.7698630136986301,179,0.1860521838643326,False,-0.02024954170867462,0.14667361044456415,-0.21673754915363455,0.1647880718875235,0.23546891780884238,0.0032755416777469955,-0.017891120668540088,0.14086027981525184,-0.26927634819684604,0.15235916184858758,0.23307614456547252,0.003541654792591499,-0.017863015882858647,0.14741167047443338,-0.17768707129705744,0.17343031799612735,0.2133563536618185,0.002988942020936274,-0.008110579994898387,0.12942919081633977,-0.29888045852989703,0.1460091458701715,0.17495268247380247,0.0028239790499957297,-0.0009494846738279402,0.1157004168862904,-0.4383019132573757,0.11604162926059809,0.14830424690484098,0.003324698113428209,0.004941677232203127,0.10556686944890642,-0.5938902228904847,0.08180819900900271,0.12662042685690217,0.004883896906657684,0.005381555096447888,0.1058433029077076,-0.6153928161719878,0.0742764292026705,0.1174324978318804,0.005713647516966243
2026-03-13,7101.225579476952,0.7671232876712328,179,0.18474280880853078,False,-0.00966682023866044,0.12905064077548864,-0.2963093996293454,0.13539867999064356,0.19022309447847915,0.0029143888711503593,-0.008445339498543545,0.1270583686422508,-0.3101135373337768,0.132452786907212,0.18443376441703394,0.002855245970671171,-0.0008884617389607613,0.11320235944047234,-0.42641496631298453,0.11143662633361619,0.14775045758688762,0.0025883724923758795,-0.007672055924100842,0.1258048063036387,-0.31555288476213755,0.13228388143284953,0.17928885813814188,0.002835113333675736,-0.0008895672801617204,0.11289548682526414,-0.4296459664437087,0.1117230547695054,0.14800123078365404,0.0026110314617598827,0.005008561799981871,0.10105612662003667,-0.5920028163938659,0.0822364371922834,0.12639910558774295,0.0034890907265493903,0.005601015873107802,0.10156811904647893,-0.6147601350668757,0.07454956848000296,0.11780755321602382,0.00388280853444539
2026-03-16,7083.1064155506965,0.7589041095890411,179,0.18029626856332123,False,-0.01057462882809681,0.1276189379143951,-0.29623262425767105,0.13535330930253237,0.19033321984426693,0.0030471333967578658,-0.009369699436694488,0.1256382576686564,-0.31004047900825926,0.13241142679040388,0.18454485761767836,0.0029925912228099794,-0.003022477058331082,0.11298765465894069,-0.4182326083704414,0.11494470441617048,0.15567414492473317,0.0026348785485660535,-0.008123751563916738,0.12208310374482297,-0.33916724638624296,0.12970439360373195,0.1805151001842827,0.00283876368097951,-0.0017665719003536384,0.11107965618916738,-0.43211146446453846,0.11231725586603376,0.14784475727738916,0.002609719719460219,0.004314540330125346,0.09916016861903863,-0.592180078313483,0.08277529342251988,0.1252159848307896,0.003429506365492626,0.005524067493480871,0.0984664091641673,-0.6146853063225555,0.07466790162442143,0.1177472495573746,0.003727263091133702
2026-03-17,7086.243886518493,0.7561643835616438,179,0.17694466004299944,False,-0.011254515243080262,0.12723620722742385,-0.29620663649027995,0.1352718743913608,0.19029694624047003,0.003141225351728845,-0.013413030961502542,0.12898999019619703,-0.29503070013000093,0.1364190803368044,0.20626219120271955,0.0031535293500847966,-0.003705666512127127,0.11260606227905653,-0.4182011469468424,0.11482915082638603,0.15564084447013435,0.002734640328162093,-0.008368632388144476,0.120894233168112,-0.3494998874273122,0.1256881179827356,0.1811694565477335,0.0029040864242363684,-0.002308234197296763,0.1105717777348295,-0.4326618047740745,0.11110510846909132,0.14800078899792102,0.002665868477494632,0.0037497542507149767,0.09850605579753323,-0.5918552785116937,0.08291919300155057,0.12419913173413842,0.0033506280196839437,0.0053411646949510635,0.09694285666700286,-0.6148038219049505,0.07468943798097896,0.11750634413933238,0.003897728108494852
2026-03-18,6964.593983337409,0.7534246575342466,179,0.1842656083919298,False,-0.010361216724797243,0.12530601033261426,-0.2992926495502904,0.1496545404234628,0.19045008644262051,0.002867915551214499,-0.012442987792958396,0.12746936543049642,-0.29760270434510067,0.1498708946228447,0.20501340105957078,0.0029761854422016144,-0.0028790249785066047,0.11157532867787406,-0.4200224319146277,0.12672848012617433,0.15577496253971787,0.002594877337199236,-0.007592239902825326,0.11983415372720187,-0.3518217079216016,0.13843552496135,0.18078746846471114,0.0027436202448601864,-0.0015427313372774346,0.11009415298276849,-0.4381267557859269,0.12046395192249633,0.14857140154760973,0.002586695610817119,0.004357209549800236,0.09997715645821768,-0.5929779384178354,0.08686292711588169,0.12498442212403997,0.003659349865747871,0.005555061427265784,0.09983064836122413,-0.6151938894928449,0.0755265720068735,0.11780765603128807,0.004526100355981856
2026-03-19,7001.72143232445,0.7506849315068493,179,0.1837692002517919,False,-0.009766217613947168,0.12064630288221204,-0.29858654248328115,0.1483056030944618,0.19107986933065624,0.003295437511458374,-0.011773816742502616,0.1227530895859698,-0.2968372501897742,0.14846962337908726,0.20560344154395943,0.003464060738985088,-0.0025404437948684335,0.1073387017583518,-0.4194935800129777,0.12564140580807726,0.15618767460211802,0.0031087530250494427,-0.0063652017028007395,0.11638501204627609,-0.33196045113388195,0.13729829837932012,0.172489268397558,0.002976692018686542,-0.0012162968201080428,0.10628991682406654,-0.431618598451353,0.11987170873816916,0.14743311703670928,0.0028801598556418844,0.004466043440551725,0.09555597816148594,-0.5922395992399433,0.08842995040694814,0.12482691362474344,0.0036917931407435714,0.005609878344568004,0.09599804788733203,-0.6150392235157043,0.07588645170104691,0.11794250112346784,0.004249068710796115
2026-03-20,6805.583226400662,0.7479452054794521,182,0.19930282238716326,False,-0.007831323551998842,0.11997671709489528,-0.3024961614194942,0.1694497102540379,0.18975034787476883,0.002902594247389817,-0.009786212572337747,0.12202528313158846,-0.3006541325571355,0.16978935267542578,0.20376827846798407,0.0030730519483572957,-0.0008231807279051379,0.10685411204075203,-0.4226286920510673,0.14765376490779036,0.1556254907305695,0.0027631377338451857,-0.0034218202916486275,0.11332479794326998,-0.3475987130952835,0.15986074784411947,0.16388034995581138,0.0026816798472265127,0.0005409932270203467,0.10614814030636158,-0.4402696638890187,0.13812654369005006,0.1481236902197605,0.0027986236320218876,0.006007205574901894,0.09863201841237774,-0.5951648341751647,0.09624168315355461,0.1273582576948431,0.004843671551232507,0.006378049452128265,0.10200167585032285,-0.6154860637624318,0.07774681908452348,0.11915829018128395,0.00710242424730944
2026-03-23,6898.365291836903,0.7397260273972602,182,0.1871922489895014,False,-0.008574897569430811,0.12002161422790794,-0.29952879815777517,0.1546290549085232,0.1883229102788025,0.0031954219343760934,-0.010379786004382151,0.12204060926144507,-0.297167172350779,0.15479380537517157,0.201196586686394,0.003294071933207776,-0.0014248968120647708,0.1068494695900389,-0.4193943165223208,0.13242805136456395,0.15273913937903152,0.0028192663540529427,-0.0036257559633170802,0.1118636877722741,-0.354159642431243,0.1451776130155448,0.15919659290668223,0.002935649418425928,-0.0003086402122464128,0.10453487776163464,-0.43272665447179814,0.1326216785763546,0.1445880257406277,0.0028032867866182505,0.00523036906995686,0.09444146239143857,-0.5958508438403128,0.09771482629140596,0.12588546065383685,0.003730193792427955,0.00637253778855742,0.09685931783524857,-0.6155574832992328,0.07828900127780347,0.11926649558598396,0.005014357668008886
2026-03-24,6890.746486314487,0.736986301369863,182,0.18908267516332333,False,-0.008588276615843148,0.12005710212366871,-0.2995342371037584,0.15463996028944055,0.18831372749991818,0.003365876658762539,-0.010392579387428451,0.12207480016072633,-0.29717222282371436,0.15480514969904446,0.20118622836361175,0.00348641520905515,-0.0033692584901132555,0.11146438144145936,-0.36571688948049336,0.14289929204958016,0.157066913631483,0.0029917175579225923,-0.0030302607391794463,0.11083488451610071,-0.365992192963683,0.1439695255275031,0.1538458105968501,0.0029891334252132532,-0.0003602210459532363,0.10516923364555243,-0.4297547685470268,0.13265818824330178,0.14231476900341264,0.002861256680490481,0.004926118769264135,0.09474833971673938,-0.5961663433677064,0.09958445560177388,0.12492963630252661,0.0038185203346563514,0.006382969009536272,0.0964999505313209,-0.6159954120559425,0.07900994989202532,0.11932695609694534,0.005370157988413395
2026-03-25,6991.342557640127,0.7342465753424657,182,0.18134656656243145,False,-0.00891168150325426,0.11899514414024041,-0.29708742133154664,0.14359213483665978,0.1871349969888191,0.003392297500302117,-0.010465238708063469,0.12072034206804978,-0.29425586844051094,0.14382879093884002,0.1985593416503152,0.0035027679554340474,-0.003547072282544642,0.10999879558406313,-0.36344401804153154,0.13120792743707005,0.15647603334370025,0.003091439827525318,-0.0028129430249219005,0.10894221691011392,-0.3667800830148009,0.1310734187434205,0.15053962096298076,0.00305846945536507,-0.0006874922541166091,0.10372228259650379,-0.41958559812775875,0.12477774909702573,0.1401141351497324,0.0030468653385881768,0.0043179202149535465,0.09162234954107323,-0.594117018666723,0.09847089455642373,0.1234035368585954,0.004010407983822118,0.006125843651245757,0.09224646417776333,-0.6160527221140445,0.07908090303731172,0.11902143189731239,0.004785709248773839
2026-03-26,6880.306848483213,0.7315068493150685,182,0.19296920076092527,False,0.003190245874303284,0.10119041236312208,-0.42748663274768195,0.13461483278928907,0.10814796593007138,0.00273783155595465,-0.009266352176077812,0.12569032361864266,-0.2207693738920616,0.17174767767316715,0.1776372894386612,0.0036452028906673694,0.0010693020903120268,0.10547794385415217,-0.3888837338461664,0.13986314470524647,0.12317904621616953,0.0028360574648530886,-4.025035552357911e-05,0.10739873912574129,-0.3773379009050109,0.14090542568847664,0.13220155175959505,0.0029052997855639876,0.00029562899170425445,0.10565575692472481,-0.41747608376708006,0.13254701029740412,0.13686928471634602,0.003032816238551829,0.004973016172554103,0.09495564586929099,-0.592707745984908,0.10118089573127352,0.12340474201994969,0.004382748218940536,0.006333077287363415,0.09644294522664917,-0.6165032341018574,0.08005913614797877,0.11924539506468111,0.005656561763064693
2026-03-27,6795.465299177386,0.7287671232876712,182,0.1981786027884526,False,0.0043891424970750725,0.10049722066318416,-0.4283368440642208,0.14286127810536936,0.10804372951283626,0.002663281428251708,-0.007716931690042562,0.1244827395796333,-0.22222541924304068,0.17959816151341848,0.176231775240677,0.003252680642041837,0.0044606860290379,0.10080278100126606,-0.4201157107164301,0.14399836263198376,0.10552816909177769,0.002627261287607361,0.0017268559058079237,0.10644366906817372,-0.36216771784779545,0.15351017046341828,0.12313160016936148,0.002687711881762356,0.0017014349656295175,0.10492414139322981,-0.41316750234042937,0.14178573516940296,0.13386655975564632,0.0029735005044097154,0.006070440794130101,0.0954624049041854,-0.591763844739019,0.10552322916173898,0.12420500173113555,0.0046828658502545304,0.006818351331064217,0.09896654762842379,-0.6166755167582347,0.08141200505929981,0.11995666890551245,0.006513475959971209
2026-03-30,6560.3430080423805,0.7205479452054795,182,0.2149342422034694,True,0.0024070459079896713,0.10485723253587433,-0.37755560749617584,0.17784938801155428,0.12399961435984069,0.002807850929555274,0.0024533399920458813,0.10471783735549217,-0.3790963072643607,0.1776762988518729,0.12373653638152816,0.0028069468975973457,0.0029120007251542215,0.10362775947684526,-0.3918945716222835,0.17563899008023898,0.121517372432291,0.0027997392161268797,0.002220911581677919,0.10561567822181248,-0.3688366934250541,0.17840254410528247,0.12476185181028403,0.0028136184552807995,0.0026983811876355153,0.10400863358448245,-0.42372332189377404,0.1632120721733745,0.13240691985634806,0.003184111455734112,0.0071321844886145,0.09757914316535433,-0.5960983741637652,0.11476175108986585,0.12604891232832618,0.006092810449838085,0.007551506545970104,0.10386934236504725,-0.6175731053299536,0.08376044123018268,0.12128843960657554,0.009694868476417194
2026-03-31,6956.4093591664105,0.7178082191780822,182,0.18588166088781571,True,0.0008942035434907708,0.10234039316929441,-0.36961673879919604,0.1282988076634766,0.12583206597322164,0.003234765620590446,0.0009508110138606153,0.10220263969941219,-0.37115468074161645,0.12806837189176556,0.12554100219655936,0.0032360677315705104,0.001429070204983608,0.10105267581011622,-0.3840070615148906,0.12615912702772808,0.12301093924118707,0.003249575635337364,0.0006627178495586268,0.10397527032322781,-0.33410226728756276,0.13543774099640474,0.12125139145258552,0.0031767810581815586,0.0009880464584699346,0.09920700761406553,-0.3900234590657052,0.13502366967290427,0.1256483908122259,0.0039383295804143615,0.00510696019414493,0.08590291346870951,-0.5914724632727801,0.10987341466500154,0.12216447202123307,0.006337708379481877,0.006947551250485897,0.08812313177317112,-0.6169373350197961,0.08318891365415686,0.12060891301408684,0.006422011170143284
2026-04-01,6890.888564812987,0.7150684931506849,182,0.18619071259996975,False,0.000843353922824968,0.10233086007941522,-0.36961994680343774,0.12832199447569348,0.12582499607654193,0.003578161537278205,-0.007847306105018883,0.11979676916233493,-0.18904810502885538,0.1714943061069863,0.16519838202539402,0.003909949892054458,-0.0012858301815031514,0.10649855332596067,-0.29377068255050487,0.15039378497877484,0.12938419855777475,0.0033364419472863612,0.0010354304220992821,0.10137203625990861,-0.34504775299997403,0.14160505526350683,0.11548929498999842,0.0031455143652686338,0.001129953220585378,0.09953187968304716,-0.3837472253859659,0.13543310540555656,0.12185790556173437,0.0032795379602937632,0.0047335307452104815,0.08701533318740326,-0.5880830205251134,0.10892435149018037,0.1203505450815861,0.005575680533501265,0.006692000172482831,0.08768001354240243,-0.617227459643609,0.08346021788467223,0.12021511711438354,0.006672433528970121
